transaction_id,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Revenue,CustomerID,Country,Year,Month
3314,545377,21452,TOADSTOOL MONEY BOX,1,2011-03-02 11:32:00,2.95,2.95,14606.0,United Kingdom,2011,3
3315,557601,47566,PARTY BUNTING,4,2011-06-21 11:47:00,4.95,19.8,18252.0,United Kingdom,2011,6
3316,547108,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-03-21 11:36:00,4.95,4.95,14659.0,United Kingdom,2011,3
3317,553462,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-05-17 10:57:00,2.95,17.700000000000003,17147.0,United Kingdom,2011,5
3318,577855,21383,PACK OF 12 STICKY BUNNIES,1,2011-11-22 11:18:00,0.65,0.65,15877.0,United Kingdom,2011,11
3319,581585,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-12-09 12:31:00,0.42,10.5,15804.0,United Kingdom,2011,12
3320,556504,85049C,ROMANTIC PINKS RIBBONS ,12,2011-06-13 08:47:00,1.25,15.0,13936.0,United Kingdom,2011,6
3321,539256,21755,LOVE BUILDING BLOCK WORD,3,2010-12-16 14:27:00,5.95,17.85,15601.0,United Kingdom,2010,12
3322,538854,22174,PHOTO CUBE,24,2010-12-14 13:44:00,1.65,39.599999999999994,13102.0,United Kingdom,2010,12
3323,573396,22766,PHOTO FRAME CORNICE,4,2011-10-30 15:13:00,2.95,11.8,14723.0,United Kingdom,2011,10
3324,549262,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-04-07 12:38:00,1.25,1.25,14465.0,United Kingdom,2011,4
3325,580639,17003,BROCADE RING PURSE ,4,2011-12-05 12:46:00,0.39,1.56,17254.0,United Kingdom,2011,12
3326,559340,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-07-07 16:51:00,2.1,25.200000000000003,13699.0,United Kingdom,2011,7
3327,570444,21204,DAISIES  HONEYCOMB GARLAND ,3,2011-10-10 14:38:00,1.65,4.949999999999999,17284.0,United Kingdom,2011,10
3328,577106,22338,STAR DECORATION PAINTED ZINC ,4,2011-11-17 17:18:00,0.19,0.76,14456.0,United Kingdom,2011,11
3329,570333,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-10-10 12:19:00,1.25,1.25,18126.0,United Kingdom,2011,10
3330,576376,23343,JUMBO BAG VINTAGE CHRISTMAS ,20,2011-11-15 09:11:00,2.08,41.6,16341.0,United Kingdom,2011,11
3331,556887,20749,ASSORTED COLOUR MINI CASES,2,2011-06-15 12:36:00,7.95,15.9,14606.0,United Kingdom,2011,6
3332,578044,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2011-11-22 14:41:00,0.85,20.4,13488.0,United Kingdom,2011,11
3333,562276,84991,60 TEATIME FAIRY CAKE CASES,24,2011-08-04 10:23:00,0.55,13.200000000000001,17735.0,United Kingdom,2011,8
3334,578786,71477,COLOURED GLASS STAR T-LIGHT HOLDER,4,2011-11-25 12:02:00,3.95,15.8,13184.0,United Kingdom,2011,11
3335,560723,23323,WHITE WICKER STAR ,2,2011-07-20 13:53:00,2.1,4.2,16464.0,United Kingdom,2011,7
3336,580129,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-12-01 18:03:00,3.75,15.0,17426.0,United Kingdom,2011,12
3337,562807,23171,REGENCY TEA PLATE GREEN ,12,2011-08-09 14:57:00,1.65,19.799999999999997,16053.0,United Kingdom,2011,8
3338,578270,22974,CHILDRENS DOLLY GIRL MUG,1,2011-11-23 13:39:00,3.29,3.29,14096.0,United Kingdom,2011,11
3339,576076,21588,RETROSPOT GIANT TUBE MATCHES,2,2011-11-13 16:18:00,2.55,5.1,14382.0,United Kingdom,2011,11
3340,569077,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",24,2011-09-30 11:18:00,0.39,9.36,13092.0,United Kingdom,2011,9
3341,538421,47593A,CAROUSEL PONIES BABY BIB,2,2010-12-12 12:08:00,1.25,2.5,17917.0,United Kingdom,2010,12
3342,572669,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-10-25 13:10:00,1.45,1.45,16549.0,United Kingdom,2011,10
3343,574698,23171,REGENCY TEA PLATE GREEN ,48,2011-11-06 13:48:00,1.45,69.6,14039.0,United Kingdom,2011,11
3344,569214,15034,PAPER POCKET TRAVELING FAN ,1200,2011-10-02 12:22:00,0.07,84.00000000000001,14533.0,United Kingdom,2011,10
3345,570121,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-10-07 12:49:00,2.08,20.8,13419.0,United Kingdom,2011,10
3346,541711,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-21 11:18:00,8.5,17.0,14646.0,Netherlands,2011,1
3347,566290,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2011-09-11 15:24:00,2.1,4.2,14456.0,United Kingdom,2011,9
3348,571923,22728,ALARM CLOCK BAKELIKE PINK,4,2011-10-19 16:24:00,3.75,15.0,12685.0,France,2011,10
3349,576074,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-13 16:14:00,2.1,25.200000000000003,13178.0,United Kingdom,2011,11
3350,579196,21129,SILVER FISHING GNOME ,1,2011-11-28 15:54:00,12.46,12.46,14096.0,United Kingdom,2011,11
3351,569842,22045,SPACEBOY GIFT WRAP,25,2011-10-06 13:28:00,0.42,10.5,13426.0,United Kingdom,2011,10
3352,574331,22384,LUNCH BAG PINK POLKADOT,10,2011-11-04 09:24:00,1.65,16.5,13178.0,United Kingdom,2011,11
3353,546561,22357,KINGS CHOICE BISCUIT TIN,4,2011-03-15 10:34:00,4.25,17.0,18260.0,United Kingdom,2011,3
3354,545053,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-02-27 12:41:00,0.55,0.55,17516.0,United Kingdom,2011,2
3355,539831,22488,NATURAL SLATE RECTANGLE CHALKBOARD,4,2010-12-22 13:17:00,1.65,6.6,14606.0,United Kingdom,2010,12
3356,542526,21386,IVORY HANGING DECORATION  EGG,24,2011-01-28 12:43:00,0.85,20.4,14659.0,United Kingdom,2011,1
3357,570275,23290,SPACEBOY CHILDRENS BOWL,8,2011-10-10 10:57:00,1.25,10.0,13098.0,United Kingdom,2011,10
3358,570425,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,2011-10-10 13:54:00,0.65,10.4,15128.0,United Kingdom,2011,10
3359,573375,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-10-30 13:42:00,11.95,23.9,15521.0,United Kingdom,2011,10
3360,550662,22378,WALL TIDY RETROSPOT ,10,2011-04-20 09:29:00,2.1,21.0,15078.0,United Kingdom,2011,4
3361,551958,22673,FRENCH GARDEN SIGN BLUE METAL,12,2011-05-05 12:37:00,1.25,15.0,13883.0,United Kingdom,2011,5
3362,536977,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,2010-12-03 14:18:00,1.45,2.9,17954.0,United Kingdom,2010,12
3363,554147,22037,ROBOT BIRTHDAY CARD,12,2011-05-23 10:48:00,0.42,5.04,12423.0,Belgium,2011,5
3364,578255,21804,WHITE CHRISTMAS GARLAND STARS TREES,2,2011-11-23 12:58:00,3.75,7.5,14675.0,United Kingdom,2011,11
3365,577473,23177,TREASURE ISLAND BOOK BOX,1,2011-11-20 11:28:00,2.25,2.25,15919.0,United Kingdom,2011,11
3366,543382,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-02-07 16:21:00,3.95,3.95,14030.0,United Kingdom,2011,2
3367,546624,85049F,BABY BOOM RIBBONS ,12,2011-03-15 11:38:00,1.25,15.0,14193.0,United Kingdom,2011,3
3368,568872,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-09-29 12:12:00,4.25,17.0,12372.0,Denmark,2011,9
3369,560285,22156,HEART DECORATION WITH PEARLS ,12,2011-07-18 09:21:00,0.85,10.2,14944.0,United Kingdom,2011,7
3370,536782,22077,6 RIBBONS RUSTIC CHARM,12,2010-12-02 15:18:00,1.65,19.799999999999997,17567.0,United Kingdom,2010,12
3371,571047,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-10-13 13:42:00,0.39,9.36,16042.0,United Kingdom,2011,10
3372,543541,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-02-09 14:44:00,1.49,17.88,12462.0,Spain,2011,2
3373,573576,85049E,SCANDINAVIAN REDS RIBBONS,9,2011-10-31 14:09:00,2.46,22.14,14096.0,United Kingdom,2011,10
3374,551286,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-04-27 14:16:00,1.69,81.12,13767.0,United Kingdom,2011,4
3375,540458,21446,12 RED ROSE PEG PLACE SETTINGS,12,2011-01-07 12:28:00,1.25,15.0,12501.0,Germany,2011,1
3376,574353,23582,VINTAGE DOILY JUMBO BAG RED ,5,2011-11-04 10:46:00,2.08,10.4,14659.0,United Kingdom,2011,11
3377,576179,23200,JUMBO BAG PEARS,100,2011-11-14 11:09:00,1.75,175.0,13694.0,United Kingdom,2011,11
3378,572764,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2011-10-26 09:58:00,4.25,34.0,15110.0,United Kingdom,2011,10
3379,574700,47566,PARTY BUNTING,2,2011-11-06 13:53:00,4.95,9.9,16033.0,United Kingdom,2011,11
3380,552852,22520,CHILDS GARDEN TROWEL BLUE ,6,2011-05-11 15:08:00,0.85,5.1,16712.0,United Kingdom,2011,5
3381,547623,82552,WASHROOM METAL SIGN,12,2011-03-24 11:29:00,1.45,17.4,15641.0,United Kingdom,2011,3
3382,567211,20972,PINK CREAM FELT CRAFT TRINKET BOX ,4,2011-09-19 11:02:00,1.25,5.0,14159.0,United Kingdom,2011,9
3383,538836,22197,SMALL POPCORN HOLDER,6,2010-12-14 13:09:00,0.85,5.1,12748.0,United Kingdom,2010,12
3384,560018,21086,SET/6 RED SPOTTY PAPER CUPS,4,2011-07-14 12:52:00,0.65,2.6,15987.0,United Kingdom,2011,7
3385,574880,23284,DOORMAT KEEP CALM AND COME IN,2,2011-11-07 13:25:00,8.25,16.5,18016.0,United Kingdom,2011,11
3386,554093,22961,JAM MAKING SET PRINTED,12,2011-05-22 12:49:00,1.45,17.4,14837.0,United Kingdom,2011,5
3387,579711,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,4,2011-11-30 14:17:00,0.29,1.16,15060.0,United Kingdom,2011,11
3388,566291,23256,CHILDRENS CUTLERY SPACEBOY ,2,2011-09-11 15:31:00,4.15,8.3,12965.0,United Kingdom,2011,9
3389,548971,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2,2011-04-05 11:29:00,2.95,5.9,16919.0,United Kingdom,2011,4
3390,560861,21813,GARLAND WITH STARS AND BELLS,1,2011-07-21 13:37:00,4.95,4.95,17660.0,United Kingdom,2011,7
3391,568212,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1,2011-09-25 16:05:00,1.65,1.65,15154.0,United Kingdom,2011,9
3392,575678,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24,2011-11-10 15:23:00,0.39,9.36,16169.0,United Kingdom,2011,11
3393,560398,21563,RED HEART SHAPE LOVE BUCKET ,12,2011-07-18 14:10:00,2.95,35.400000000000006,12731.0,France,2011,7
3394,562540,35649,VINTAGE BEAD COSMETIC BAG ,3,2011-08-05 15:38:00,3.35,10.05,17400.0,United Kingdom,2011,8
3395,551158,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,2011-04-26 15:00:00,2.55,7.6499999999999995,16823.0,United Kingdom,2011,4
3396,570488,22439,6 ROCKET BALLOONS ,7,2011-10-10 17:12:00,1.25,8.75,14096.0,United Kingdom,2011,10
3397,560998,23321,SMALL WHITE HEART OF WICKER,12,2011-07-22 14:07:00,1.65,19.799999999999997,14243.0,United Kingdom,2011,7
3398,565406,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2011-09-04 10:59:00,0.85,20.4,13804.0,United Kingdom,2011,9
3399,557235,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-06-17 14:45:00,1.25,30.0,17204.0,United Kingdom,2011,6
3400,562941,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-08-11 08:39:00,1.45,17.4,15498.0,United Kingdom,2011,8
3401,570418,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-10-10 13:31:00,3.95,15.8,15211.0,United Kingdom,2011,10
3402,575117,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-11-08 14:22:00,1.25,1.25,12748.0,United Kingdom,2011,11
3403,554075,71053,WHITE METAL LANTERN,4,2011-05-22 11:29:00,3.75,15.0,16038.0,United Kingdom,2011,5
3404,543005,22766,PHOTO FRAME CORNICE,8,2011-02-02 12:42:00,2.95,23.6,16378.0,United Kingdom,2011,2
3405,537111,22899,CHILDREN'S APRON DOLLY GIRL ,4,2010-12-05 12:08:00,2.1,8.4,14810.0,United Kingdom,2010,12
3406,558749,85132C,CHARLIE AND LOLA FIGURES TINS,1,2011-07-03 10:28:00,1.95,1.95,16326.0,United Kingdom,2011,7
3407,555947,21933,PINK VINTAGE PAISLEY PICNIC BAG,20,2011-06-08 10:45:00,1.65,33.0,14911.0,EIRE,2011,6
3408,562850,47566,PARTY BUNTING,50,2011-08-10 10:08:00,4.15,207.50000000000003,14680.0,United Kingdom,2011,8
3409,550157,84462,3 PINK HEN+CHICKS IN BASKET,1,2011-04-14 15:26:00,1.25,1.25,16393.0,United Kingdom,2011,4
3410,578818,47593B,SCOTTIE DOGS BABY BIB,3,2011-11-25 13:47:00,0.39,1.17,17920.0,United Kingdom,2011,11
3411,565595,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-09-05 14:13:00,5.45,16.35,13192.0,United Kingdom,2011,9
3412,553120,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-05-13 12:12:00,1.69,13.52,17139.0,United Kingdom,2011,5
3413,560240,22517,CHILDS GARDEN RAKE PINK,1,2011-07-17 11:59:00,2.1,2.1,15716.0,United Kingdom,2011,7
3414,562444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-08-04 18:44:00,2.95,11.8,14713.0,United Kingdom,2011,8
3415,548697,21272,SALLE DE BAIN HOOK,24,2011-04-03 10:49:00,1.25,30.0,15482.0,United Kingdom,2011,4
3416,563571,21793,CLASSIC FRENCH STYLE BASKET BROWN,2,2011-08-17 14:58:00,3.95,7.9,15541.0,United Kingdom,2011,8
3417,545038,21907,I'M ON HOLIDAY METAL SIGN,1,2011-02-27 10:13:00,2.1,2.1,13684.0,United Kingdom,2011,2
3418,573552,22867,HAND WARMER BIRD DESIGN,12,2011-10-31 13:43:00,2.1,25.200000000000003,13203.0,United Kingdom,2011,10
3419,563502,23212,HEART WREATH DECORATION WITH BELL,12,2011-08-17 08:50:00,1.25,15.0,12722.0,France,2011,8
3420,559305,22906,12 MESSAGE CARDS WITH ENVELOPES,4,2011-07-07 12:56:00,1.65,6.6,17892.0,United Kingdom,2011,7
3421,555340,22430,ENAMEL WATERING CAN CREAM,3,2011-06-02 11:33:00,4.95,14.850000000000001,13334.0,United Kingdom,2011,6
3422,566092,85150,LADIES & GENTLEMEN METAL SIGN,18,2011-09-09 10:42:00,2.55,45.9,13823.0,United Kingdom,2011,9
3423,550342,22273,FELTCRAFT DOLL MOLLY,6,2011-04-17 15:55:00,2.95,17.700000000000003,13018.0,United Kingdom,2011,4
3424,566440,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-12 15:19:00,2.08,20.8,15755.0,United Kingdom,2011,9
3425,573184,82582,AREA PATROLLED METAL SIGN,12,2011-10-28 11:33:00,2.1,25.200000000000003,14110.0,United Kingdom,2011,10
3426,580502,21990,MODERN FLORAL STATIONERY SET,1,2011-12-04 13:15:00,1.25,1.25,16931.0,United Kingdom,2011,12
3427,544586,85152,HAND OVER THE CHOCOLATE   SIGN ,5,2011-02-21 15:04:00,2.1,10.5,17338.0,United Kingdom,2011,2
3428,547990,22499,WOODEN UNION JACK BUNTING,3,2011-03-29 09:53:00,5.95,17.85,15589.0,United Kingdom,2011,3
3429,541138,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-01-14 10:42:00,1.95,19.5,12553.0,France,2011,1
3430,578515,23356,LOVE HOT WATER BOTTLE,1,2011-11-24 13:40:00,5.95,5.95,16885.0,United Kingdom,2011,11
3431,565473,22090,PAPER BUNTING RETROSPOT,6,2011-09-05 10:27:00,2.95,17.700000000000003,16717.0,United Kingdom,2011,9
3432,551351,21982,PACK OF 12 SUKI TISSUES ,96,2011-04-28 10:20:00,0.25,24.0,14298.0,United Kingdom,2011,4
3433,569736,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-10-06 10:44:00,2.55,15.299999999999999,14317.0,United Kingdom,2011,10
3434,564725,22568,FELTCRAFT CUSHION OWL,1,2011-08-28 12:28:00,3.75,3.75,18041.0,United Kingdom,2011,8
3435,568901,23349,ROLL WRAP VINTAGE CHRISTMAS,6,2011-09-29 13:22:00,1.25,7.5,15050.0,United Kingdom,2011,9
3436,542238,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-01-26 14:35:00,7.95,15.9,12591.0,Italy,2011,1
3437,556035,16218,CARTOON  PENCIL SHARPENERS,80,2011-06-08 12:36:00,0.06,4.8,15159.0,United Kingdom,2011,6
3438,566292,22625,RED KITCHEN SCALES,2,2011-09-11 15:35:00,8.5,17.0,13381.0,United Kingdom,2011,9
3439,574081,22816,CARD MOTORBIKE SANTA,12,2011-11-02 16:37:00,0.42,5.04,15804.0,United Kingdom,2011,11
3440,564647,22209,WOOD STAMP SET HAPPY BIRTHDAY,2,2011-08-26 13:56:00,0.83,1.66,17920.0,United Kingdom,2011,8
3441,577069,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-11-17 14:51:00,3.29,13.16,12704.0,Finland,2011,11
3442,552051,21877,HOME SWEET HOME MUG,2,2011-05-06 10:10:00,1.25,2.5,14796.0,United Kingdom,2011,5
3443,539215,22816,CARD MOTORBIKE SANTA,36,2010-12-16 12:42:00,0.42,15.12,15574.0,United Kingdom,2010,12
3444,552874,21719,LOVELY BONBON STICKER SHEET,12,2011-05-12 09:40:00,0.85,10.2,12621.0,Germany,2011,5
3445,569496,22727,ALARM CLOCK BAKELIKE RED ,4,2011-10-04 13:45:00,3.75,15.0,12395.0,Belgium,2011,10
3446,564065,22986,WRAP GINGHAM ROSE ,25,2011-08-22 15:05:00,0.42,10.5,15150.0,United Kingdom,2011,8
3447,536409,21866,UNION JACK FLAG LUGGAGE TAG,1,2010-12-01 11:45:00,1.25,1.25,17908.0,United Kingdom,2010,12
3448,578663,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-11-24 16:54:00,0.85,10.2,15428.0,United Kingdom,2011,11
3449,550899,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-04-21 12:07:00,0.29,6.959999999999999,13505.0,Switzerland,2011,4
3450,547909,21382,SET/4 SPRING FLOWER DECORATION,2,2011-03-28 12:22:00,2.95,5.9,15033.0,United Kingdom,2011,3
3451,561917,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-08-01 11:57:00,1.65,3.3,16904.0,United Kingdom,2011,8
3452,536859,22468,BABUSHKA LIGHTS STRING OF 10,3,2010-12-03 10:43:00,6.75,20.25,12841.0,United Kingdom,2010,12
3453,542360,22195,LARGE HEART MEASURING SPOONS,2,2011-01-27 12:40:00,1.65,3.3,14701.0,United Kingdom,2011,1
3454,556474,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-06-12 12:01:00,0.83,0.83,16007.0,United Kingdom,2011,6
3455,543371,22284,HEN HOUSE DECORATION,4,2011-02-07 14:53:00,1.65,6.6,14048.0,United Kingdom,2011,2
3456,538171,20771,CHRYSANTHEMUM  JOURNAL,1,2010-12-09 20:01:00,2.55,2.55,17530.0,United Kingdom,2010,12
3457,543805,20996,JAZZ HEARTS ADDRESS BOOK,6,2011-02-13 12:41:00,0.42,2.52,17050.0,United Kingdom,2011,2
3458,577472,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,2011-11-20 11:28:00,4.95,59.400000000000006,14503.0,United Kingdom,2011,11
3459,538419,84763,ZINC FINISH 15CM PLANTER POTS,3,2010-12-12 12:01:00,1.25,3.75,16367.0,United Kingdom,2010,12
3460,560716,22692,DOORMAT WELCOME TO OUR HOME,2,2011-07-20 13:26:00,7.95,15.9,17675.0,United Kingdom,2011,7
3461,576339,21982,PACK OF 12 SUKI TISSUES ,5,2011-11-14 15:27:00,0.83,4.1499999999999995,14096.0,United Kingdom,2011,11
3462,574258,22077,6 RIBBONS RUSTIC CHARM,1,2011-11-03 13:50:00,1.95,1.95,16891.0,United Kingdom,2011,11
3463,538053,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2010-12-09 13:34:00,2.1,12.600000000000001,15856.0,United Kingdom,2010,12
3464,556259,16156S,WRAP PINK FAIRY CAKES ,25,2011-06-09 17:53:00,0.42,10.5,12721.0,France,2011,6
3465,575152,23039,T-LIGHT HOLDER SILVER HEART HANDLE,6,2011-11-08 16:12:00,1.95,11.7,16284.0,United Kingdom,2011,11
3466,571039,23209,LUNCH BAG VINTAGE DOILY ,4,2011-10-13 12:59:00,1.65,6.6,16121.0,United Kingdom,2011,10
3467,544112,21313,GLASS HEART T-LIGHT HOLDER ,12,2011-02-16 11:37:00,0.85,10.2,15039.0,United Kingdom,2011,2
3468,574682,23343,JUMBO BAG VINTAGE CHRISTMAS ,4,2011-11-06 12:44:00,2.08,8.32,14963.0,United Kingdom,2011,11
3469,574043,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-11-02 13:13:00,0.42,5.04,16367.0,United Kingdom,2011,11
3470,575747,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-11-11 10:19:00,2.1,12.600000000000001,12589.0,France,2011,11
3471,568518,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-27 12:53:00,3.75,15.0,12680.0,France,2011,9
3472,569089,23321,SMALL WHITE HEART OF WICKER,6,2011-09-30 12:03:00,1.65,9.899999999999999,13764.0,United Kingdom,2011,9
3473,563754,22037,ROBOT BIRTHDAY CARD,12,2011-08-19 10:56:00,0.42,5.04,15396.0,United Kingdom,2011,8
3474,560690,22631,CIRCUS PARADE LUNCH BOX ,12,2011-07-20 12:00:00,1.95,23.4,16807.0,United Kingdom,2011,7
3475,566605,23425,STORAGE TIN HOME SWEET HOME,1,2011-09-13 16:27:00,2.49,2.49,13263.0,United Kingdom,2011,9
3476,581114,22847,BREAD BIN DINER STYLE IVORY,1,2011-12-07 12:19:00,16.95,16.95,14527.0,United Kingdom,2011,12
3477,545188,22999,TRAVEL CARD WALLET RETRO PETALS,2,2011-02-28 15:19:00,0.42,0.84,14056.0,United Kingdom,2011,2
3478,557283,85212,MINI PAINTED GARDEN DECORATION ,12,2011-06-19 12:26:00,0.29,3.4799999999999995,16813.0,United Kingdom,2011,6
3479,555739,21936,RED RETROSPOT PICNIC BAG,5,2011-06-07 09:49:00,2.95,14.75,12380.0,Belgium,2011,6
3480,544933,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-25 08:44:00,1.95,19.5,12633.0,Germany,2011,2
3481,567640,21156,RETROSPOT CHILDRENS APRON,8,2011-09-21 14:08:00,1.95,15.6,12604.0,France,2011,9
3482,553911,22180,RETROSPOT LAMP,2,2011-05-19 19:02:00,9.95,19.9,18168.0,United Kingdom,2011,5
3483,550129,22284,HEN HOUSE DECORATION,12,2011-04-14 13:17:00,1.65,19.799999999999997,13001.0,United Kingdom,2011,4
3484,545690,22499,WOODEN UNION JACK BUNTING,1,2011-03-06 12:46:00,5.95,5.95,13263.0,United Kingdom,2011,3
3485,563926,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-08-21 14:42:00,3.75,15.0,12553.0,France,2011,8
3486,571436,22617,BAKING SET SPACEBOY DESIGN,6,2011-10-17 13:23:00,4.95,29.700000000000003,16076.0,United Kingdom,2011,10
3487,558416,22077,6 RIBBONS RUSTIC CHARM,3,2011-06-29 10:50:00,1.65,4.949999999999999,16059.0,United Kingdom,2011,6
3488,539502,82600,NO SINGING METAL SIGN,3,2010-12-20 11:14:00,2.1,6.300000000000001,14099.0,United Kingdom,2010,12
3489,536943,22585,PACK OF 6 BIRDY GIFT TAGS,5,2010-12-03 12:11:00,1.25,6.25,17884.0,United Kingdom,2010,12
3490,541916,84378,SET OF 3 HEART COOKIE CUTTERS,5,2011-01-24 11:34:00,1.25,6.25,17861.0,United Kingdom,2011,1
3491,573501,23426,METAL SIGN DROP YOUR PANTS,4,2011-10-31 12:02:00,2.89,11.56,18055.0,United Kingdom,2011,10
3492,576899,22843,BISCUIT TIN VINTAGE GREEN,2,2011-11-17 08:49:00,6.75,13.5,14911.0,EIRE,2011,11
3493,575730,22959,WRAP CHRISTMAS VILLAGE,50,2011-11-10 19:53:00,0.42,21.0,14765.0,United Kingdom,2011,11
3494,561906,21231,SWEETHEART CERAMIC TRINKET BOX,24,2011-08-01 10:03:00,1.25,30.0,12921.0,United Kingdom,2011,8
3495,549251,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-04-07 12:16:00,0.42,0.84,14449.0,United Kingdom,2011,4
3496,580005,23298,SPOTTY BUNTING,3,2011-12-01 11:38:00,4.95,14.850000000000001,16376.0,United Kingdom,2011,12
3497,573319,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-30 10:18:00,2.08,20.8,17651.0,United Kingdom,2011,10
3498,579559,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,2011-11-30 11:30:00,1.95,1.95,16764.0,United Kingdom,2011,11
3499,565674,23403,LETTER HOLDER HOME SWEET HOME,4,2011-09-06 09:49:00,3.75,15.0,15271.0,United Kingdom,2011,9
3500,542713,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2011-01-31 13:27:00,9.95,19.9,12668.0,Germany,2011,1
3501,580999,22057,CERAMIC PLATE STRAWBERRY DESIGN,4,2011-12-06 17:49:00,0.39,1.56,17883.0,United Kingdom,2011,12
3502,561889,22568,FELTCRAFT CUSHION OWL,4,2011-07-31 13:37:00,3.75,15.0,15804.0,United Kingdom,2011,7
3503,567792,23438, RED SPOT GIFT BAG LARGE,12,2011-09-22 11:40:00,1.25,15.0,17581.0,United Kingdom,2011,9
3504,570049,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,2011-10-07 10:55:00,4.95,9.9,17228.0,United Kingdom,2011,10
3505,544391,22831,WHITE BROCANTE SOAP DISH,6,2011-02-18 11:53:00,2.95,17.700000000000003,15755.0,United Kingdom,2011,2
3506,578521,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-11-24 14:06:00,0.85,10.2,17812.0,United Kingdom,2011,11
3507,573029,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-10-27 13:33:00,2.1,4.2,14971.0,United Kingdom,2011,10
3508,578664,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,4,2011-11-24 16:59:00,1.65,6.6,15910.0,United Kingdom,2011,11
3509,538597,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-12-13 12:26:00,0.42,10.08,15555.0,United Kingdom,2010,12
3510,536863,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-03 11:19:00,1.65,1.65,17967.0,United Kingdom,2010,12
3511,570093,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2011-10-07 11:55:00,4.25,4.25,18096.0,United Kingdom,2011,10
3512,579103,23282,FOLDING BUTTERFLY MIRROR IVORY ,1,2011-11-28 11:39:00,0.83,0.83,18041.0,United Kingdom,2011,11
3513,578934,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-11-27 12:47:00,4.95,9.9,14577.0,United Kingdom,2011,11
